text,label
pelayanan nya kurang bagus  .. sarapan pagi tidak dapat lampu mati terus lagi ... paraahh,0
"kamar kotor banget nget 1-10 itu nilainya 2

shower sdh berkarat tdk ada waterheater

ac gada remot pas ditanya gatau kmna remotnya 

tv cable channelnya dikit bgd ga lengkap cuma belasan dan itu ada yg double

mau early cekkin suru bayar tapi pas nanya k live chat airy katanya gabayar, pas ditunjukin live chat baru boleh masuk sama penjaganya
",0
AC kurang dingin n Chanel tv gak sesuai buku menu,0
"Mengecewakan, receptionists tidak ramah, dinding kotor, kamar mandi kotor, tidak ada air panas padahal dikatakan ada, bantal+sprei bau apek lembab sekali, lampu hanya 1 saklar, sering menggunakan airy rooms tapi yang ini sangat mengecewakan.",0
"Tisu nya gak pernah ada, deposit terlalu besar 300rb",0
kok semakin lama kamar yang diberikan untuk airy semakin sempit...seperti nya d pilih kamar yang kurang bagus DECH..mungkin Krn harga airy murah y?,0
"chek in baru bisa jam 14.15, kunci kamar tidak fungsi, housekeepingnya lambat",0
kamarnya kurang bersihterus ada sarang laba labanya sama kecoa sama ga ada water heater nya,0
kamar murah dan nyaman. perlu ditingkatkan keramahannya saja.,0
terlalu sepi tempat nya..,0
"seperti bukan kamar airy room, gak ada snack, gak ada tagline airy room di kamar, seperti kamar bookingan dari hotel itu sendiri",0
kamar mandi kotor... ,0
"ac tidak berfungsi dengan baik, gerah",0
Tidak bisa di batalkan kayak aplikasi sebelah,0
"air panas tidak tersedia dg baik, kurang bersih, tp resepsionis baik",0
"Airnya bikin gatal, sampai kulit merah-merah, airnya juga gak bisa membilas pada saat lagi mandi, breakfast kurang enak, dan menunya tdak bervarian",0
"pelayanannya baik, keamanan baik, kondisi luar kamar sangat bersih, kamar sangat nyaman dan fasilitas lengkap, sangat cocok untuk istirahat dekat dengan pusat kota denpasar. perlu penambahan fasilitas2 lainnya lagi ",1
"membingungkan krn ada dua global inn, handuk sudah jaman, sarapan enak, lokasi strategis...",0
"interior hotel tidak seperti pada gambar
aslinya bukan hotel...tapi kost2an",0
Dikasih jajan sama airy. mbak masnya ramah.,1
sarapanya sama sekali tidak bagus dan tidak sseperti sarapan di hotel ??,0
"kamar kecil
",0
"Kamarnya kotor + berdebu + banyak nyamuk + toilet rusak
pelayannya ramah baik",0
biaya penambahan jam check out nya tidak jelas,0
no wifi,0
payah dr mulai ac dan kebersihan nya penjaga nya juga cuek,0
recepsionist nya msh sama lelet nya sama yg sebelum nya. masa deluan saya yg ngajuin check in bisa pula org yg lain yg baru datang langsung diproses. bahaya lah kalau seperti ini ,0
"kurang nyaman,  karena tempat tidurnya . sarapannya nasinya berasa basi. ga ad fasilitas lift",0
pelayanan ramah ....lokasi dekat kmna mana??,1
"gak nyaman tmpate
",0
"kelengkapan fasilitas airy memuaskan,kamar bagus,, namun tidak semua berfungsi dg baik, ac bocor air masuk k kamar dan tidak dingin, padahal kami di lantai paling atas.. lantai 26 jadi sangat panas, wifi tiba2 tdk.bs digunakan pd malam hari sampai check out. Mohon diperbaiki.",0
"baru masuk liat bantal banyak lipstiknya langsung minta ganti eh malah ngomel harusnya kena cas padahal baru masuk kamar, kloset mati dan peralatan mandi hanya satu.",0
tolong kembalikan kelebihan uang saya karena seharusnya saya tidak menginap di sini tapi di tempat lain yang harganya lebih mahal dari ini. sudah hampir sebulan.,0
"wifi tak dikasi tau paswordnya,",0
"kunci nya pintu kamari tidak berfungsi dengan semestinya, alas kasur jebol karena multi plek yg digunakan tipis",0
akses informasi sulit..,0
sdikit kecewa krn diberikan kamar tidak sesuai dgn yg diphoto( bukan konsep airy) bukan property airy...,0
"dapat kamar yg tidak ada jendela,kamar mandi kurang bersih,masih ada barang pribadi milik penghuni kamar sebelumnya yg tidak dibersihkan..",0
masalah ruangan,0
"Mati lampu dr sore hingga larut mlm, tidak ada diberi penerangan hingga sy kesana kemari utk membeli lilin",0
kurang memuaskan ,0
air panas rusak... banyak bercak noda di sprei.. dan di bangku,0
"Memuaskan. Namun alat mandi handuk lengkap, shower panas dingin, kamar harum and snack gratis di kamar+air minum (4 botol kecil). Kasur empuk, AC dingin. Kamar luas. Sekitar banyak jual makanan, dekat pusat Dagadu Yogyatorium. (-) Suara kendaraan luar agak terdengar, tapi overall oke banget tempatnya. Sesemuanya membuat mertua and anak-anak suka/senang. Terima kasih Airy Kota gede Jogja",1
perlengkapannya tdk lengkap.,0
"Bangunan tua, Toilet jorok, Staff kurang ramah, Parkir susah. Mending coba cari hotel lain kalau mau menginap disini",0
"kami pesan twin bed untuk 2 orang
ruang kamar luas
tapi handuk, selimut, dan seprei bekas pemakaian sebelumnya, ada tanda kotor

sikat gigi, sabun gel, shampoo, juga bekas pemakaian sebelumnya, ada bekas sikat gigi dan odol yg sudah terpakai
selama dua hari hanya dapat dua botol air minum ukuran sedang
pintu kamar mandi tdk bisa terkunci dg baik",0
"Ternyata air PDAMnya asin kek air sungai, tempat sangat jorok ?????? ",0
Although we only stayed 1 night but overall we were satisfied with the facilities and service at thi,1
Kamar mandi kurang terawat dan ada kecoa yang keluar dari lubang kamar mandi. Penyediaan tisu di kamar juga kurang. Hanya tersedia di kamar mandi. AC mengeluarkan suara ribut apabila nyala.,0
Masih kayak bangunan kumuh gitu. Lokasi kurang strategis. Kamar mandi kurang dirawat.,0
"kecewa bgt sm pihak airy, saya sudah booking untuk tanggal 24 Maret 2018 tetapi setelah saya cek in pihak hotel bilang bahwa kamar sudah full. saya malem malem Minggu sampai 1 jam tetapi tidak ada kejelasan. pihak hotel bilang mau refund tapi sampai sekarang belum ada dana masuk di rekening. tidak ada tanggung jawab. very very poor service. kapok!",0
"ga nyaman, gk ada tong sampah, air panas gk ada, cermin gak ada bagus d foto doang",0
"diluar ekspetasi, kamar belum siap, air di kamar mandi tidak ada..",0
hhhhh,0
"tiap jam 12 mlm wifi selalu mati sampai pagi,banyak serangga,staff tidak ramah,pemilik rumahnya judes dan jutek banget,not recomended.parah berapa kali ketemu kecoa,ulat,dan tomcat.",0
"Sangat basic, isi kamar tidak sesuai digambar",0
pelayanan terhadap tamu.,0
"tisu toilet/kamar nggak ada, handuknya ada noda kering warna merah keunguan (darah/lipstik)",0
"hotel ok, view keren abiz... sarapan kurang... dan ternyata Airy tuh mahal",0
"tidak tersedia alat makan saja, yg tersedia hanya makanan instan",1
"Sy pesan Kamar yg double bed, dikasihnya yg twin bed..",0
"Kamar kotor, banyak debu sisa cat, ga ada lift, jadinya naik tangga sampe lantai 4. Ga ngerasa aman dan nyaman, karna beberapa kali kayak ada yg mencoba buka pintu.",0
handuknya selalu bau... ,0
"pintu rusak,ngak ada.snak nya.nga ada aksesoris dari airy",0
1 tamu doank parah,0
"badan gatel2 abis nginep disini.. 
kamar ga sesuai gambar
",0
"Sangat baik pelayananya, hotelnya bagus, bersih, lokasi juga strategis.",1
"air panas mati,  ac tidak dingin,  pelayanan kamar tidak ada keramahanya ",0
"hotel strategis, kasur nyaman, namun ruangan kurang terawat, wallpaper banyak yang mengelupas, dan seperti tidak di bersihkan ruangannya",0
"| [cons] tidak sesuai foto; kamar pengap, toilet jorok, lobby nya menyedihkan | [pro] lokasi strategis",0
"kurang ramah, kamar kotor, seprai kotor ada noda darah .. kecewa,!",0
Kamar yang belum d persiapkan lebih awal... fasilitas kurang... security tidak sopan...,0
"Handuk gak ada, tmpt sampah baru dimintai baru dikasih, sprei kurang bersih... ",0
Kebersihannya lebih ditingkatkan lagi pls,1
"parah... pesan 2 kamar, 1 kamarnya tidak ada perlengkapan airy belum di siapkan, karena tidak terdetect kalau pesan 2 kamar... kamar bau apek... not recomended lah",0
"kamar mandi dan kamar kotor

",0
banyak kecoak dan deposit kamar tidak sesuai dgn harga kamar dan fasilitas,0
"Breakfast tidak menarik. Cukup bersih, AC cukup dingin. Value for money, cocok bila tidak terlalu peduli dengan sarapan.",1
Tidak ada sendok buat ngaduk kopi,0
AC panas. Air minum bukan kemasan. Kamar kotor dengan lantai debu semua. Kulkas mati tidak dapat digunakan. Toilet kotor sekali dan bau sekali. Kamar tidak memuaskan sama sekali karena saya bawa anak dan anak saya pun tidak nyaman dengan debu dimana mana. Ketika kami komplain tanggapannya tidak ada. kami yang pertama kali mencoba tidak recommend ,0
Air panas tidak berfungsi dan listrik pada saat kami berkunjung padam. ,0
"Karyawan ramah & murah senyum, parkir gratis, dekat alfamart & indomaret, dekat atm BNI, BCA, mandir",1
tempat terlalu tua. pelayanan juga biasa aja. kamar kotor,0
"Toilet bau, ada kecoa, box makanan berantakan dan tidak diperbaharui dari tamu sebelumnya. Tidak ad tissu dan tempat sampah dikamar.
Tetapi tempat tidur nyaman. ",0
"dirty and channel tv is locally 
",0
kebersihannya kurang oke.. lantai lengket jadi harus pakai sendal terus.. wastafel juga airnya kecil sekali.. tolong diperbaiki kualitasnya.. terima kasih..,0
"ketika masuk kamar,kamar terasa lembab dan bau.tidak ada bantal airy spt yg sdh2.kamar mandi kotor,tdk ada air panas,.wifi jg tdk jalan.channel tv ga jelas.tdk tersedia tisu+ sendok kecil.sepre nya kotor spt blm diganti dan sy merasa gatel2 sampe ga bs tdr gitu jg dgn suami dan anak2 .smoga sih kedepannya ada perbaikan",0
"ok
",0
"Sangat tidak direkomendasikan, dari awal sampai cek out tidak ada satu pun pelayanan yg baik, dari petugas yg gak tau kmn, air yg habis, listrik yg padam (padahal ac nyala). Lokasinya pun sangat susah dicari, jika tidak dibantu google map sampai tahunan juga gak bakal ktm ni tempat. Menyesal menginap disini",0
"kamar ga sesuai sama yang di foto beda jauhh bangeet, tempatnya kurang bersih",0
"kamar bagus. pelayanan kurang, co: 
1. blm lama cek in, pintu kamar di ketuk dikira salah tgl cek in.
2. nitipin access ke front office saat mobil keluar hotel, paginya sy dtg minta access, kamar sdh di clean up dianggap sdh cek out, dan gak ada konfirmasi dari pihak hotel. gmn kalo sy ninggalin  brg2 berharga ddlm.  akhirnya sy cm sarapan aja.",0
"waktu Kami menginap, jam sekitar jam 3 pagi Mati lampu jadi Kami tidur tanpa AC.. Dan Kami komplain ke petugas nya tapi tak Ada respon.. bahkan sampai Kami check out Masih Mati lampu.. Dan tidak Ada penjaga Sama sekaliii.. Mohon diperbaiki pelayanan nya.. 
",0
"cek in cek out tidak ribet ,hotel nya nyaman strategis ",1
Saya tidak jadi menginap disini karena semuanya tidak sesuai gambar dan jelek,0
PANAS PARAH,0
"smuanya ok tpi snack gk ada, ktanya blum dikirim dri pihak airy nya, remote tv tdk berfungsi. ",0
gue gajadi nginep karna dibutuhkan deposit seharga 200ribu yang tidak ada peraturan nya didalam peraturan pesanan!!!!!!!!biar berkah ya mbaknya!!!,0
"next time, kalo kasih shampoo sm shower soap serta sikat gigi jgn yg bekas pakai orang ya :)",0
"Pelayanan memuaskan, kamar nyaman, bersih, free snack dan minum, harga murah untuk fasilitas yang di",1
"tempat strategis buat ngisi perut karna d sekitanya banyak makanan, dan ga ketinggalan mini market yg suoer duper bgt harus ada, dan d sini ada .. Alhamdulillah puas d sini",1
"saat mau check in tidak ada petugas yg menjaga harus menelfon customer services dulu. 
sprei kurang nyaman dan tidak bersih. 
",0
ranjangnya kotor. malam2 terdengar suara tikus di plafond. ,0
"Karena pintu nya rusak, jadi kurang nyaman",0
"Kamar bersih. Jadwal breakfast biasanya 07.00, ini belum ada apa2. Shower mati. Handuk tidak ada. Dan wifi ngadat. Kecewa.",0
"Hotelnya bikin nyaman, aman. Tenang.",1
kebersihan  sangat kurang... petugas ng standby.. gembok pagar spt kost kostsan... airy selektif dong tuk jadi bagianya,0
"kamar kotor, ac gk dingin, bau... pokoknya gk bagus... sangat menyesal. masih enakan cihamplas 2. ",0
"Bagus sih, tapi terganggu banget karena di kamar ada pintu yg terhubung sama kamar sebelah jadi berisik banget dan merasa kurang privasi bgt. tp overall sih nyaman. hanya kekurangannya itu saja.",0
Lumayan enak tempatnya kamar mandinya aja kurang bersih,0
"kamar kotor, banyak noda menempel di lantai, meja, kasur, sprei, bahkan masih ada bekas lipstik di gelasnya..
kamar mandi juga masih kotor dan bau dan masih ada ikat rambut di atas tempat sabun/shampoo..
tempat sampah belum dibuang, tidak ada keset,
dalam paketan alat mandi tidak ada sisirnya",0
"Tempatnya nyaman, murah juga bikin puas??",1
"Ac nya kurang dingin,tapi ya lumayan lah lebih baik dr tempat  yg lain",0
"Kamar di tepi, kecil  , pemandangan sampah2 , wifi ga nyampe kamar ... ????",0
"jalan menuju lokasi sangat smpit dan susah ditemukan,  resepsionis/penjagax sangat tdk kooperatif.  sehingga kami tdk jdi menginap distu,  dan sya pindah hotel yg lain. 
sangat mengecewakan",0
"1. kamar mandi jorok. . sampah tamu di kamar mandi dibiarkan. 
2. tdk ada lokasi parkir. petugas sarankan parkir di penginapan sebelah, ternyata paginya kami diomelin yg punya. petugas shift malam cuci tangan..
3. paket complementary Airy Room HANYA berisi 2 snack",0
"Resepsionis tidak ramah, marah2. AC kamar bermasalah, tidak bisa kontrol suhu melalui remote. Kamar kotor ada sampah di atas pintu kamar mandi yang sudah lama tidak dibersihkan. Tidak ada air panas. Tirai kamar mandi kotor & berjamur. Handuk tipis kusam tidak layak pakai. Tidak merekomendasikan hotel ini.",0
"pelayanan ramah..tapi sayang..bagian kamar Mandi kurang..wastafel goyang..krannya wastafelnya jg harus diganti karena handlenya rusak..
",0
ditingkatkan lagi kualitas kamar & kebersihan public area.terimakasih,0
"toiletnya bau, tp mayan lah buat numpang tidur:))",0
"banyak nyamuk, uang deposit lebih mahal dibandingkan harga kamarnya, ktp juga di tahan selama stay

sangat tidak rekomen utk menginap di sini",0
Aroma dari lobby hotelnya sangat aneh. Saya paham hotelnya berkonsep Chinese tapi mohon maaf aromanya sedikit tidak biasa dan menyengat hidung. Saya kira banyak pengharum ruangan lain yang lebih umum dan harum,0
agak kumuh,0
"Pelayanan ramah, tempat nyaman, mantap lah",1
"Kamarnya nyaman, pelayanannya baik. Tp masalah wifi saja yg sinyalnha sering hilang2an. ",1
"perlengkapan mandi diminta baru dikasih..dan juga diminta lagi tempat kemasannya. snack biasa diberi 3 macam. ini cuma dikasih roma crackers saja..
",0
Okeee sih tapi siaran tv nya jelek jd bener an d suruh tidur,1
tidak mendapat kamar sesuai pesanan,0
Ac nya tidak dingin kemudian cahaya dari luar terang sekali,1
"lampu kamar remang2, wc tidak memadai tidak ada handuk, kaca nya lumutan. lobby juga remang2",0
"kamar dan bed kurang bersih
makan masih pagi udah habis",0
Great place with affordable price,1
"kamar sempit, tempat tidurnya kurang nyaman karena sudah reot, sarapan terlalu sederhana",0
"salah tanggal, tidak bisa di cencel",0
"Kecewa dengan kamar yg diberikan krn tdk sesuai dgn penawaran dan standart airy room.. Cat kamar kelupas2, sprei batik kotor, lampu redup, bantal keras.. Sangat tidak nyaman.",0
"maaf ya saya kasih review kurang baik untuk hotel ini, sampai hotel setengah dua dan saya disuruh nunggu sampai jam 3 lewat dulu baru dapet kamar. pesan double bed dapetnya single bed. dan dikamar cuma dikasih handuk gada alat mandi lainnya yg harusnya dapet dari airy. gadapet snacks dari airy juga. kecewa banget..",0
"jauh"" datang dari luar kota . tujuan mau mandi istrahat sejenak d kamar.  
ehhh mau chek in. kok malah ... gag ada orang .. sudah lama menunggu . dan tidak betah akhirnya sihh .. buka room baru",0
karna d dlm room g bisa smooking,0
semua oke kecuali air panas. sudah pindah 2 room tetep air panas rusak. hanya panas di 5 menit pertama kemudian mati,0
"kamar bersih hanya saja servise kurang memuaskan dan tidak ramah air sempat tidak mengalir dan tidak ada perlengkapan atribut airy, semoga lain kali dapat lebih baik lagi",0
kurang menarik,0
"fasilitas tidak memuaskan, shower nya tidak ada air panasnya, tidak ada bathtube nya padahal difoto nya ada, WiFi tidak terjangkau di dlm kamar",0
Ac tidak dingin..perlengkapan Airy tidak di kasih..,0
kurang berkesan..,0
"ada perbaikan air tapi ga dikasih tau 
sehingga sempat mandi air kotor

pelayanannya kurang ramah",0
"Showernya mati, hotelnya agak kotor",0
Lumayan  ,0
tak sesuai judul ,0
"Pelayan ga ramah / acuh,wifi buruk,wastafel rusak,daftar denda nya detail sekali ha ha (spt tidak rela di inap i tamu) ",0
"Gedung baru, sayang toilet sudah banyak kerusakan",1
"lanatai kaya jarang dipel, lemari kotor, toilet rusak, ",0
"ac kurang dingin, fasilitas kolam renang hanya sampai jam 6 sore",0
wifi n breakfast definitely need improvement,0
"kurang baik dgn pelayanan kasir saunanya, saya bayar 100rb utk sauna di jam 5 sore, its OK. trus besoknya jam 9pagi mau sauna harus bayar lagi, logikanya cek in jan 14.00 cek out jam 12 siang, harusnya msh free utk sauna di paginya. hmm... msh bingung dgn aturanya",0
"kamar kotor, air wastafel kotor, kamar mandi kotor, lampu tidur gak nyala. very dissapointed",0
